-5;-2.00052;2070.93;-0.313482;50.7295;0.313482;0.875001;-0.0829535
-4.94975;-1.96572;1999.61;-0.310946;49.9122;0.310946;0.865944;-0.082457
-4.8995;-1.93056;1929.69;-0.3081;49.0236;0.3081;0.893084;-0.0860422
-4.84925;-1.90596;1880;-0.30679;48.5905;0.30679;0.853521;-0.0827062
-4.79899;-1.88172;1833.18;-0.305484;48.191;0.305484;0.879585;-0.0856663
-4.74874;-1.84804;1769.06;-0.302759;47.3575;0.302759;0.907165;-0.0896846
-4.69849;-1.82017;1716.66;-0.300952;46.8033;0.300952;0.923658;-0.0915857
-4.64824;-1.78338;1648.54;-0.297673;45.8041;0.297673;0.933199;-0.0938371
-4.59799;-1.75996;1605.39;-0.296494;45.4392;0.296494;0.921668;-0.0935153
-4.54774;-1.72928;1550.79;-0.294128;44.7331;0.294128;0.952468;-0.0965867
-4.49749;-1.70694;1511.54;-0.292783;44.3403;0.292783;0.97689;-0.100203
-4.44724;-1.67211;1451.1;-0.289822;43.462;0.289822;0.989312;-0.102476
-4.39698;-1.63629;1390.68;-0.286413;42.477;0.286413;1.02537;-0.108313
-4.34673;-1.61302;1351.13;-0.285077;42.0714;0.285077;1.00448;-0.106266
-4.29648;-1.58261;1301.18;-0.282496;41.329;0.282496;1.01864;-0.109249
-4.24623;-1.55836;1261.7;-0.280827;40.8428;0.280827;1.01563;-0.1094
-4.19598;-1.52565;1210.49;-0.277864;40.0161;0.277864;1.06582;-0.115662
-4.14573;-1.49708;1165.35;-0.275455;39.3218;0.275455;1.0372;-0.114212
-4.09548;-1.46367;1114.82;-0.272141;38.4061;0.272141;1.07006;-0.118896
-4.04523;-1.43726;1075.53;-0.269884;37.7912;0.269884;1.09321;-0.123194
-3.99497;-1.41056;1036.07;-0.267816;37.217;0.267816;1.08723;-0.123566
-3.94472;-1.38441;997.912;-0.265681;36.6231;0.265681;1.06767;-0.122378
-3.89447;-1.36043;964.461;-0.263664;36.0941;0.263664;1.11171;-0.128553
-3.84422;-1.32695;918.802;-0.260022;35.1414;0.260022;1.1693;-0.136389
-3.79397;-1.29999;882.139;-0.25758;34.4994;0.25758;1.1723;-0.139574
-3.74372;-1.2746;848.126;-0.25541;33.9211;0.25541;1.16523;-0.139187
-3.69347;-1.25319;819.986;-0.253687;33.4704;0.253687;1.16534;-0.140701
-3.64322;-1.21962;777.449;-0.249894;32.5063;0.249894;1.19473;-0.146429
-3.59296;-1.1926;743.723;-0.246973;31.7633;0.246973;1.20115;-0.14849
-3.54271;-1.16716;712.407;-0.244677;31.1783;0.244677;1.18904;-0.148582
-3.49246;-1.14668;688.068;-0.243123;30.802;0.243123;1.21798;-0.154153
-3.44221;-1.11465;650.699;-0.239345;29.8693;0.239345;1.22982;-0.156544
-3.39196;-1.08923;621.589;-0.236326;29.1375;0.236326;1.22859;-0.159864
-3.34171;-1.05666;586.093;-0.232266;28.1915;0.232266;1.29182;-0.170671
-3.29146;-1.03694;564.422;-0.230665;27.806;0.230665;1.28293;-0.171501
-3.24121;-1.01725;543.689;-0.228886;27.3995;0.228886;1.32035;-0.177819
-3.19095;-0.990407;515.606;-0.225715;26.6543;0.225715;1.3143;-0.178417
-3.1407;-0.957885;482.494;-0.221261;25.6247;0.221261;1.28872;-0.177985
-3.09045;-0.936809;462.401;-0.218943;25.1286;0.218943;1.36782;-0.189392
-3.0402;-0.910798;437.077;-0.215673;24.3955;0.215673;1.33574;-0.190729
-2.98995;-0.894095;421.748;-0.214396;24.1284;0.214396;1.39292;-0.198644
-2.9397;-0.866698;396.894;-0.210424;23.2813;0.210424;1.42297;-0.207807
-2.88945;-0.845643;377.989;-0.207913;22.7375;0.207913;1.41954;-0.209349
-2.8392;-0.818134;354.363;-0.204153;21.9538;0.204153;1.44644;-0.216388
-2.78894;-0.79358;333.738;-0.200589;21.2173;0.200589;1.45222;-0.221098
-2.73869;-0.769336;314.178;-0.196961;20.4888;0.196961;1.48483;-0.228766
-2.68844;-0.747716;297.097;-0.194012;19.9051;0.194012;1.50096;-0.235486
-2.63819;-0.726369;280.681;-0.191147;19.3391;0.191147;1.51494;-0.239564
-2.58794;-0.710194;268.59;-0.18937;19.0011;0.18937;1.54538;-0.247403
-2.53769;-0.691901;254.833;-0.187232;18.5682;0.187232;1.51006;-0.244158
-2.48744;-0.665097;236.089;-0.18265;17.7268;0.18265;1.55221;-0.259714
-2.43719;-0.646223;223.414;-0.179817;17.2244;0.179817;1.61625;-0.274624
-2.38693;-0.622993;207.547;-0.176117;16.5044;0.176117;1.54976;-0.261252
-2.33668;-0.600194;193.296;-0.17199;15.8076;0.17199;1.6222;-0.28342
-2.28643;-0.582109;181.906;-0.169031;15.2789;0.169032;1.60953;-0.284392
-2.23618;-0.564999;171.701;-0.166243;14.8156;0.166243;1.65157;-0.297646
-2.18593;-0.541176;157.959;-0.161835;14.0842;0.161835;1.67617;-0.308601
-2.13568;-0.525338;149.228;-0.159166;13.662;0.159166;1.73775;-0.323604
-2.08543;-0.505194;138.092;-0.15557;13.0661;0.15557;1.70583;-0.323519
-2.03518;-0.48493;127.818;-0.151392;12.4415;0.151392;1.79088;-0.347245
-1.98492;-0.471222;120.826;-0.149289;12.1142;0.14929;1.81125;-0.354224
