0.1;-1;16;0.0625;0.0625;0.0625;0;0
0.124623;-1;16;0.0625;0.0625;0.0625;0;0
0.149246;-1;16;0.0625;0.0625;0.0625;0;0
0.173869;-1;16;0.0625;0.0625;0.0625;0;0
0.198492;-1;16;0.0625;0.0625;0.0625;0;0
0.223116;-1;16;0.0625;0.0625;0.0625;0;0
0.247739;-1;16;0.0625;0.0625;0.0625;0;0
0.272362;-1;16;0.0625;0.0625;0.0625;0;0
0.296985;-1;16;0.0625;0.0625;0.0625;0;0
0.321608;-1;16;0.0625;0.0625;0.0625;0;0
0.346231;-1;16;0.0625;0.0625;0.0625;0;0
0.370854;-0.99842;15.9558;0.0577183;0.12036;0.0664917;0.0456622;0.180819
0.395477;-0.998767;15.9655;-0.97164;31.0251;1.03177;0.031387;40.2545
0.420101;-0.996487;15.9016;-1.03723;32.8804;1.09255;0.0785103;37.2927
0.444724;-0.999147;15.9761;-1.93606;59.9862;1.93606;0.0171994;0.0286477
0.469347;-0.994973;15.8593;-1.06825;33.7495;1.12126;0.0894399;33.0054
0.49397;-0.990933;15.7468;-1.88258;58.0334;1.88478;0.145972;2.68734
0.518593;-0.979143;15.4175;-1.2914;39.7413;1.32674;0.28988;25.1799
0.543216;-0.982317;15.5052;-0.712383;22.5089;0.785112;0.223835;26.4887
0.567839;-0.97552;15.3151;-0.919358;28.3578;0.976457;0.275601;26.1241
0.592462;-0.971037;15.1926;-1.15991;35.4623;1.20206;0.301998;23.5224
0.617085;-0.95732;14.8145;-1.31146;39.3937;1.34111;0.396928;19.2434
0.641709;-0.957087;14.8116;-1.20979;36.3374;1.24604;0.377284;20.1338
0.666332;-0.93666;14.2435;-0.832277;24.2401;0.885222;0.464376;19.7456
0.690955;-0.921825;13.8397;-0.959235;27.2603;1.00204;0.510054;18.1462
0.715578;-0.915161;13.656;-0.931976;26.2397;0.974684;0.49939;17.2483
0.740201;-0.898423;13.2059;-0.94214;25.7844;0.980788;0.531557;15.6476
0.764824;-0.88993;12.984;-0.734025;19.2487;0.78153;0.533978;13.896
0.789447;-0.859727;12.1919;-0.908035;23.1415;0.938607;0.586925;12.6025
0.81407;-0.866376;12.3657;-0.852804;21.9335;0.890096;0.537156;12.6489
0.838693;-0.84975;11.9421;-0.919355;23.4699;0.949995;0.55287;11.8594
0.863317;-0.84258;11.7473;-0.944915;23.8367;0.972272;0.520934;11.063
0.88794;-0.820634;11.1885;-0.947784;23.1069;0.970864;0.524386;9.83647
0.912563;-0.81108;10.9467;-1.03106;25.438;1.04953;0.505607;9.23637
0.937186;-0.804068;10.7715;-0.978552;23.5487;0.998363;0.486208;8.77908
0.961809;-0.784805;10.3032;-0.931447;21.503;0.949829;0.484856;7.92415
0.986432;-0.769657;9.94352;-0.946547;21.4416;0.962176;0.478478;7.20412
1.01106;-0.765703;9.85839;-0.952932;21.7258;0.967937;0.467175;7.11788
1.03568;-0.764973;9.81475;-0.9385;21.0981;0.954877;0.421207;6.7642
1.0603;-0.7421;9.30995;-0.931575;20.4602;0.944787;0.443448;6.20094
1.08492;-0.729993;9.03033;-0.950622;20.6947;0.962109;0.428263;5.74769
1.10955;-0.716807;8.74544;-0.922872;19.5214;0.93433;0.426003;5.31241
1.13417;-0.708313;8.55359;-0.936957;19.7704;0.946774;0.40912;5.04707
1.15879;-0.701189;8.40726;-0.936349;19.6716;0.945734;0.402593;4.87026
1.18342;-0.694223;8.25633;-0.896687;18.2854;0.906718;0.389294;4.58054
1.20804;-0.679697;7.94038;-0.941572;19.3446;0.948707;0.375905;4.27108
1.23266;-0.67792;7.90208;-0.907127;18.1831;0.914408;0.361228;4.07004
1.25729;-0.662134;7.58268;-0.923214;18.4622;0.929872;0.359274;3.83761
1.28191;-0.654494;7.4348;-0.933502;18.7176;0.939295;0.35356;3.72472
1.30653;-0.647573;7.31005;-0.920583;18.229;0.925813;0.351742;3.57391
1.33116;-0.639474;7.14962;-0.941834;18.7623;0.947343;0.342432;3.43274
1.35578;-0.62826;6.94456;-0.971602;19.5254;0.975688;0.342298;3.26103
