0.1;-1;512;0.5;128;0.5;0;0
0.11984;-1;512;0.5;128;0.5;0;0
0.139679;-1;512;0.5;128;0.5;0;0
0.159519;-1;512;0.5;128;0.5;0;0
0.179359;-1;512;0.5;128;0.5;0;0
0.199198;-1;512;0.5;128;0.5;0;0
0.219038;-1;512;0.5;128;0.5;0;0
0.238878;-1;512;0.5;128;0.5;0;0
0.258717;-1;512;0.5;128;0.5;0;0
0.278557;-1;512;0.5;128;0.5;0;0
0.298397;-1;512;0.5;128;0.5;0;0
0.318236;-1;512;0.5;128;0.5;0;0
0.338076;-1;512;0.5;128;0.5;0;0
0.357916;-1;512;0.5;128;0.5;0;0
0.377756;-1;512;0.5;128;0.5;0;0
0.397595;-1;512;0.5;128;0.5;0;0
0.417435;-1;512;0.5;128;0.5;0;0
0.437275;-1;512;0.5;128;0.5;0;0
0.457114;-1;512;0.5;128;0.5;0;0
0.476954;-1;512;0.5;128;0.5;0;0
0.496794;-1;512;0.5;128;0.5;0;0
0.516633;-1;512;0.5;128;0.5;0;0
0.536473;-1;512;0.5;128;0.5;0;0
0.556313;-1;512;0.5;128;0.5;0;0
0.576152;-1;512;0.5;128;0.5;0;0
0.595992;-1;512;0.5;128;0.5;0;0
0.615832;-1;512;0.5;128;0.5;0;0
0.635671;-1;512;0.5;128;0.5;0;0
0.655511;-0.999922;511.92;0.49998;127.99;0.49998;0.00145109;5.94503e-05
0.675351;-1;512;0.5;128;0.5;0;0
0.69519;-1;512;0.5;128;0.5;0;0
0.71503;-0.999929;511.927;0.499982;127.991;0.499982;0.00111302;4.97402e-05
0.73487;-0.999955;511.954;0.499989;127.994;0.499989;0.000661637;3.03886e-05
0.754709;-0.999892;511.89;0.499973;127.986;0.499973;0.00150525;7.10017e-05
0.774549;-0.999831;511.828;0.499958;127.978;0.499958;0.00314535;0.000152264
0.794389;-0.999889;511.887;0.499972;127.986;0.499972;0.0014029;6.96531e-05
0.814228;-0.999962;511.962;0.499991;127.995;0.499991;0.000453926;2.31e-05
0.834068;-0.999811;511.808;0.499953;127.976;0.499953;0.00214201;0.000111661
0.853908;-0.999507;511.499;0.499877;127.937;0.499877;0.00523745;0.000279519
0.873747;-0.999828;511.826;0.499957;127.978;0.499957;0.00177912;9.71566e-05
0.893587;-0.999318;511.307;0.499829;127.913;0.499829;0.00653535;0.000364994
0.913427;-0.999223;511.211;0.499802;127.899;0.499802;0.00765366;0.000463951
0.933267;-0.999138;511.126;0.499783;127.89;0.499783;0.0094894;0.00056221
0.953106;-0.99949;511.481;0.499872;127.935;0.499872;0.00434819;0.000259018
0.972946;-0.999254;511.243;0.499813;127.905;0.499813;0.00633129;0.000387005
0.992786;-0.998629;510.609;0.49965;127.821;0.49965;0.0120669;0.000808799
1.01263;-0.998524;510.501;0.499631;127.812;0.499631;0.0114802;0.000728447
1.03246;-0.998027;509.998;0.499496;127.743;0.499496;0.0150571;0.00103791
1.0523;-0.997247;509.208;0.499284;127.635;0.499284;0.0211097;0.00160134
