-5;-3.39431;5900.89;-0.48809;122;0.48809;0.078899;-0.00511725
-4.94975;-3.36953;5814.96;-0.488065;121.987;0.488065;0.0758251;-0.00494151
-4.8995;-3.34003;5713.81;-0.487484;121.7;0.487484;0.0853551;-0.00558721
-4.84925;-3.3119;5618.01;-0.487068;121.492;0.487068;0.0869022;-0.00569088
-4.79899;-3.2863;5531.46;-0.486937;121.426;0.486937;0.0862993;-0.00566467
-4.74874;-3.2573;5434.35;-0.486405;121.162;0.486405;0.0897911;-0.00590694
-4.69849;-3.23376;5356.19;-0.486488;121.205;0.486488;0.0955597;-0.00630846
-4.64824;-3.20214;5252.12;-0.485649;120.789;0.485649;0.102424;-0.00678479
-4.59799;-3.17464;5162.33;-0.48527;120.601;0.48527;0.104224;-0.00694303
-4.54774;-3.14593;5069.41;-0.48475;120.344;0.48475;0.10742;-0.00717171
-4.49749;-3.11736;4977.86;-0.484248;120.096;0.484248;0.112039;-0.00748642
-4.44724;-3.08959;4889.66;-0.483816;119.883;0.483816;0.118329;-0.00793007
-4.39698;-3.06581;4814.67;-0.483868;119.909;0.483868;0.118099;-0.0079646
-4.34673;-3.03468;4717.5;-0.483038;119.499;0.483038;0.124246;-0.00835646
-4.29648;-3.00516;4626.34;-0.482361;119.167;0.482361;0.134829;-0.00912293
-4.24623;-2.9792;4546.71;-0.482153;119.064;0.482153;0.131546;-0.00894397
-4.19598;-2.94861;4454.01;-0.481335;118.663;0.481335;0.143947;-0.00979838
-4.14573;-2.92265;4376.05;-0.481079;118.539;0.481079;0.15246;-0.0104448
-4.09548;-2.89252;4286.36;-0.480356;118.184;0.480356;0.157131;-0.0107556
-4.04523;-2.86698;4210.98;-0.480144;118.079;0.480144;0.155749;-0.0107315
-3.99497;-2.83735;4124.59;-0.479415;117.724;0.479415;0.16887;-0.0117067
-3.94472;-2.80983;4044.94;-0.478963;117.502;0.478963;0.168696;-0.0117067
-3.89447;-2.78037;3960.67;-0.478238;117.148;0.478238;0.175862;-0.0122133
-3.84422;-2.74966;3873.88;-0.477333;116.709;0.477333;0.191129;-0.0133303
-3.79397;-2.72643;3808.78;-0.477455;116.77;0.477455;0.198257;-0.0138083
-3.74372;-2.69435;3719.76;-0.476366;116.239;0.476366;0.204673;-0.0143294
-3.69347;-2.66409;3636.79;-0.47547;115.805;0.47547;0.21491;-0.0151823
-3.64322;-2.63484;3557.44;-0.474721;115.441;0.474721;0.222001;-0.0157236
