-5;-3.49714;6261.8;-0.499682;127.838;0.499682;0.00229842;-0.000141878
-4.94975;-3.46887;6161.01;-0.499329;127.658;0.499329;0.00405165;-0.000250377
-4.8995;-3.44675;6082.64;-0.499663;127.828;0.499663;0.00205922;-0.000127386
-4.84925;-3.42128;5993.08;-0.499622;127.807;0.499622;0.00228672;-0.000141604
-4.79899;-3.39519;5902.09;-0.499511;127.751;0.499511;0.00365787;-0.000226732
-4.74874;-3.3715;5819.95;-0.49967;127.832;0.49967;0.00208491;-0.000130906
-4.69849;-3.3444;5726.82;-0.499438;127.714;0.499438;0.003643;-0.000233873
-4.64824;-3.31809;5637.07;-0.499302;127.644;0.499302;0.00500033;-0.000310765
-4.59799;-3.29508;5559.15;-0.499545;127.768;0.499545;0.00369657;-0.000229918
-4.54774;-3.26777;5467.42;-0.499285;127.636;0.499285;0.00514259;-0.00032247
-4.49749;-3.24244;5382.97;-0.499256;127.621;0.499256;0.00544241;-0.000341512
-4.44724;-3.21751;5300.53;-0.499271;127.628;0.499271;0.00497277;-0.000319971
-4.39698;-3.19324;5220.86;-0.499374;127.681;0.499374;0.00534317;-0.000333629
-4.34673;-3.16731;5136.42;-0.499273;127.63;0.499273;0.00555508;-0.000348851
-4.29648;-3.14369;5060.07;-0.499452;127.72;0.499452;0.0038394;-0.000239717
-4.24623;-3.11748;4976.06;-0.499315;127.651;0.499315;0.00494693;-0.000312374
-4.19598;-3.09253;4896.7;-0.499333;127.66;0.499333;0.00470384;-0.000294463
-4.14573;-3.06723;4816.95;-0.499299;127.643;0.499299;0.00567362;-0.000371697
-4.09548;-3.03808;4725.86;-0.498803;127.39;0.498803;0.00911161;-0.000575258
-4.04523;-3.01453;4652.86;-0.498994;127.487;0.498994;0.00764607;-0.000480841
-3.99497;-2.98855;4573.06;-0.498873;127.426;0.498873;0.0100669;-0.000649916
-3.94472;-2.96529;4502.12;-0.499108;127.546;0.499108;0.00827559;-0.000520907
-3.89447;-2.93779;4419.01;-0.498801;127.389;0.498801;0.00927707;-0.000582559
-3.84422;-2.91326;4345.53;-0.49887;127.424;0.49887;0.00952142;-0.000598939
-3.79397;-2.88974;4275.6;-0.49907;127.526;0.49907;0.00692404;-0.00043245
-3.74372;-2.86234;4194.98;-0.498765;127.371;0.498765;0.0111259;-0.000710297
-3.69347;-2.83599;4118.12;-0.498602;127.288;0.498602;0.0132923;-0.000832688
-3.64322;-2.81295;4051.43;-0.498865;127.422;0.498865;0.0107514;-0.000674268
-3.59296;-2.78548;3972.72;-0.498547;127.26;0.498547;0.0128626;-0.000810792
-3.54271;-2.76067;3902.27;-0.49858;127.277;0.49858;0.0127456;-0.000799737
-3.49246;-2.73517;3830.49;-0.498517;127.244;0.498517;0.0119285;-0.000753317
-3.44221;-2.70959;3759.22;-0.498441;127.206;0.498441;0.014215;-0.000903911
-3.39196;-2.68397;3688.46;-0.498369;127.17;0.498369;0.0159888;-0.00100503
-3.34171;-2.65558;3610.91;-0.497905;126.934;0.497905;0.0204328;-0.00129559
-3.29146;-2.6316;3545.98;-0.498053;127.009;0.498053;0.0189999;-0.00120307
-3.24121;-2.60687;3479.64;-0.498093;127.029;0.498093;0.0189746;-0.00119925
-3.19095;-2.58163;3412.6;-0.49806;127.013;0.49806;0.0206676;-0.00131013
-3.1407;-2.55492;3342.38;-0.49782;126.891;0.49782;0.0233386;-0.00148576
-3.09045;-2.53004;3277.59;-0.497852;126.907;0.497852;0.0230475;-0.00143134
-3.0402;-2.50374;3209.8;-0.497658;126.808;0.497658;0.0244904;-0.00154121
-2.98995;-2.47921;3147.23;-0.497728;126.844;0.497728;0.0258169;-0.00162452
-2.9397;-2.45452;3084.86;-0.497764;126.863;0.497764;0.0257045;-0.0016332
-2.88945;-2.42875;3020.44;-0.497671;126.816;0.497671;0.0282064;-0.00174207
-2.8392;-2.40321;2957.22;-0.497595;126.776;0.497595;0.0252146;-0.00154882
-2.78894;-2.37575;2890.08;-0.497219;126.586;0.497219;0.0334345;-0.0020798
-2.73869;-2.34954;2826.7;-0.497037;126.494;0.497037;0.0379914;-0.00236288
-2.68844;-2.32366;2764.78;-0.4969;126.424;0.4969;0.0388142;-0.00240713
-2.63819;-2.29797;2703.99;-0.4968;126.373;0.4968;0.0401866;-0.002455
-2.58794;-2.27206;2643.34;-0.49663;126.286;0.49663;0.0385394;-0.00240888
-2.53769;-2.24624;2583.64;-0.496493;126.218;0.496493;0.0479373;-0.00300992
-2.48744;-2.21899;2521.37;-0.49614;126.04;0.49614;0.0538388;-0.00333619
-2.43719;-2.19347;2463.72;-0.496044;125.991;0.496044;0.0547327;-0.00338244
-2.38693;-2.17035;2411.99;-0.496335;126.137;0.496335;0.0444716;-0.00274591
-2.33668;-2.14125;2347.85;-0.495658;125.796;0.495658;0.0668263;-0.00411808
-2.28643;-2.11451;2289.61;-0.495363;125.647;0.495363;0.0741494;-0.00454623
-2.23618;-2.09009;2237.02;-0.49545;125.691;0.49545;0.0714243;-0.00429215
-2.18593;-2.06411;2181.79;-0.495256;125.593;0.495256;0.0813968;-0.00491616
-2.13568;-2.0349;2120.52;-0.494516;125.22;0.494516;0.0924541;-0.00568802
-2.08543;-2.0082;2065.27;-0.494198;125.06;0.494198;0.101255;-0.0062072
-2.03518;-1.98263;2013.02;-0.494079;124.999;0.494079;0.105341;-0.00637188
-1.98492;-1.95702;1961.41;-0.493923;124.923;0.493923;0.124738;-0.00759496
-1.93467;-1.93078;1909.16;-0.493694;124.806;0.493694;0.12421;-0.00743818
-1.88442;-1.90366;1855.9;-0.493276;124.595;0.493276;0.127117;-0.00764614
-1.83417;-1.87617;1802.74;-0.492798;124.355;0.492798;0.145938;-0.00867404
-1.78392;-1.84944;1751.77;-0.492436;124.173;0.492436;0.159595;-0.00946628
-1.73367;-1.8236;1703.18;-0.492249;124.079;0.492249;0.171788;-0.00996707
-1.68342;-1.79587;1651.83;-0.491672;123.79;0.491672;0.19272;-0.0112858
-1.63317;-1.76862;1602.12;-0.49118;123.544;0.49118;0.215537;-0.0126186
-1.58291;-1.74391;1557.68;-0.491185;123.547;0.491185;0.227542;-0.0130871
-1.53266;-1.71864;1512.83;-0.491101;123.504;0.491101;0.222929;-0.0126506
-1.48241;-1.69082;1464.31;-0.490444;123.176;0.490444;0.258101;-0.0146242
-1.43216;-1.66198;1414.88;-0.489613;122.762;0.489613;0.315002;-0.0175815
-1.38191;-1.63318;1366.29;-0.488752;122.332;0.488752;0.342801;-0.0193653
-1.33166;-1.60463;1319.02;-0.487952;121.935;0.487952;0.394708;-0.022149
-1.28141;-1.57769;1275.15;-0.487432;121.677;0.487432;0.437498;-0.0243796
-1.23116;-1.54886;1228.99;-0.486528;121.227;0.486528;0.474576;-0.0261044
-1.1809;-1.52191;1186.67;-0.485969;120.952;0.485969;0.550633;-0.029968
-1.13065;-1.49458;1144.47;-0.48535;120.647;0.48535;0.614551;-0.0330415
-1.0804;-1.4663;1101.62;-0.484509;120.231;0.484509;0.681439;-0.0359608
-1.03015;-1.43826;1059.99;-0.483632;119.801;0.483632;0.820263;-0.0428372
-0.979899;-1.41065;1019.73;-0.482877;119.429;0.482877;0.916362;-0.0468561
-0.929648;-1.38275;979.854;-0.482013;119.005;0.482013;1.04678;-0.0528869
-0.879397;-1.35325;938.563;-0.480735;118.38;0.480735;1.22241;-0.0611618
-0.829146;-1.32307;897.248;-0.479291;117.674;0.479291;1.42567;-0.0696801
-0.778894;-1.29486;859.483;-0.478209;117.151;0.478209;1.70611;-0.0825484
-0.728643;-1.26196;816.539;-0.475926;116.045;0.475926;2.18062;-0.102397
-0.678392;-1.23484;781.831;-0.475049;115.621;0.475049;2.42253;-0.113145
-0.628141;-1.20297;742.128;-0.472838;114.559;0.472838;3.02291;-0.140173
-0.577889;-1.1764;709.842;-0.472054;114.194;0.472054;3.83397;-0.177714
-0.527638;-1.13913;665.705;-0.468252;112.369;0.468252;4.74283;-0.204057
-0.477387;-1.10899;631.001;-0.466194;111.392;0.466194;5.75733;-0.241722
-0.427136;-1.07535;593.599;-0.462794;109.81;0.462794;8.40258;-0.351824
-0.376884;-1.04264;558.14;-0.459849;108.428;0.459849;10.854;-0.425028
-0.326633;-1.0128;526.828;-0.457369;107.293;0.457369;15.3761;-0.578843
-0.276382;-0.975574;489.03;-0.45209;104.868;0.45209;22.7383;-0.805202
-0.226131;-0.935143;449.783;-0.444858;101.64;0.444858;39.9442;-1.39802
-0.175879;-0.897223;414.223;-0.437875;98.5481;0.437875;66.5282;-2.16202
-0.125628;-0.855103;376.721;-0.428405;94.5064;0.428405;148.631;-4.28899
-0.0753769;-0.806496;335.652;-0.411982;87.8548;0.411982;462.667;-12.6498
-0.0251256;-0.755995;295.922;-0.387372;78.859;0.3874;5225.75;-80.7794
0.0251256;-0.727291;275.097;0.228134;70.2336;0.359748;6770.06;1734.74
